"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"391","OWID_SAM",NA,"남미",2022-11-27,64860523,18187,32147,1334937,46,123.143,148484.539,41.635,73.594,3056.058,0.105,0.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933149348,372698528,335810679,237378052,70963,86955,213.62,85.32,76.88,54.34,199,8441,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"392","KOR","Asia","한국",2022-11-27,26959843,22327,53998.143,30413,44,49.571,520301.507,430.892,1042.117,586.944,0.849,0.957,1.03,481,9.283,NA,NA,NA,NA,1270,24.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,129615235,44857021,44437329,41300111,111,3499,250.15,86.57,85.76,79.71,68,250,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"393","OWID_AFR",NA,"아프리카",2022-11-28,12420080,816,1607,257175,3,7.714,8705.237,0.572,1.126,180.254,0.002,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701936408,456623639,371374252,59009182,1444398,1801171,49.2,32,26.03,4.14,1262,805737,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"394","OWID_ASI",NA,"아시아",2022-11-28,194749043,190971,226169.286,1502036,312,335,41248.301,40.448,47.903,318.135,0.066,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8814791086,3629001054,3399543484,1711080726,1289756,1625850,186.7,76.86,72,36.24,344,260499,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"395","OWID_EUR",NA,"유럽",2022-11-28,240069753,137841,139883.429,1981008,430,567.143,322324.433,185.069,187.811,2659.757,0.577,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352289419,518466214,497220795,349372642,285249,334853,181.56,69.61,66.76,46.91,450,100819,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"396","OWID_NAM",NA,"북미",2022-11-28,116795728,64970,43427.714,1536681,360,362.714,194554.598,108.225,72.341,2559.754,0.6,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120542015,456251896,391397333,245562716,451938,373857,186.66,76,65.2,40.91,623,51865,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"397","OWID_OCE",NA,"오세아니아",2022-11-28,12998375,4331,16864.714,21152,19,20.714,288603.553,96.161,374.448,469.639,0.422,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80407290,28905799,27863578,23596046,11631,12666,178.53,64.18,61.87,52.39,281,496,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"398","OWID_SAM",NA,"남미",2022-11-28,64867421,6898,32490.714,1334990,53,124.714,148500.33,15.792,74.381,3056.179,0.121,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933219456,372703784,335814920,237438663,674338,172679,213.64,85.32,76.88,54.36,395,31174,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"399","KOR","Asia","한국",2022-11-28,27031319,71476,53798.571,30454,41,49,521680.932,1379.425,1038.266,587.736,0.791,0.946,1.01,491,9.476,NA,NA,NA,NA,1262,24.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,129619075,44857306,44437568,41303433,3840,3419,250.15,86.57,85.76,79.71,66,253,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"400","OWID_AFR",NA,"아프리카",2022-11-29,12421756,1676,1674.714,257178,3,7.429,8706.411,1.175,1.174,180.256,0.002,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701958141,456626649,371378306,59013392,1391564,1734058,49.2,32,26.03,4.14,1215,814666,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"401","OWID_ASI",NA,"아시아",2022-11-29,195060238,311195,236785.143,1502364,328,332.286,41314.213,65.912,50.152,318.204,0.069,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8816139082,3629087841,3399697193,1712077966,1421439,1588099,186.73,76.86,72.01,36.26,336,279420,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"402","OWID_EUR",NA,"유럽",2022-11-29,240316519,246766,146051,1981601,594,561.857,322655.748,331.315,196.092,2660.553,0.798,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352489962,518469630,497224289,349571189,366286,322967,181.59,69.61,66.76,46.93,434,86499,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"403","OWID_NAM",NA,"북미",2022-11-29,116874507,78779,45277.571,1537109,428,324.857,194685.826,131.228,75.422,2560.467,0.713,0.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120930458,456297856,391426894,245592614,443154,361388,186.72,76.01,65.2,40.91,602,50335,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"404","OWID_OCE",NA,"오세아니아",2022-11-29,13000973,2598,16578.714,21157,5,20.429,288661.236,57.684,368.098,469.75,0.111,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80409835,28905845,27863639,23598484,10624,11358,178.53,64.18,61.87,52.4,252,388,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"405","OWID_SAM",NA,"남미",2022-11-29,64957093,89672,36426.286,1335232,242,121.143,148705.615,205.285,83.39,3056.733,0.554,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934471799,373028811,336325946,237860179,698663,259830,213.93,85.4,76.99,54.45,595,53846,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"406","KOR","Asia","한국",2022-11-29,27098734,67415,53383,30506,52,48.857,522981.983,1301.051,1030.245,588.739,1.004,0.943,1,491,9.476,NA,NA,NA,NA,1240,23.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,129622240,44857552,44437789,41306132,3165,3315,250.16,86.57,85.76,79.72,64,249,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"407","OWID_AFR",NA,"아프리카",2022-11-30,12429155,7399,1774.571,257193,15,8.429,8711.597,5.186,1.244,180.267,0.011,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701966224,456629859,371381521,59016408,1392128,1667045,49.2,32.01,26.03,4.14,1168,823660,0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"408","OWID_ASI",NA,"아시아",2022-11-30,195307038,246800,227112.143,1502799,435,346.143,41366.486,52.273,48.103,318.296,0.092,0.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8817243043,3629103178,3399718557,1712943074,1437281,1620985,186.75,76.87,72.01,36.28,343,299496,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"409","OWID_EUR",NA,"유럽",2022-11-30,240456928,140409,150069.429,1982097,496,549.714,322844.265,188.517,201.487,2661.219,0.666,0.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352729595,518472001,497226833,349758236,360444,311701,181.62,69.61,66.76,46.96,418,72068,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"410","OWID_NAM",NA,"북미",2022-11-30,116991170,116663,45137,1537752,643,269,194880.159,194.334,75.188,2561.538,1.071,0.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121438848,456357886,391466112,245664399,577794,369018,186.81,76.02,65.21,40.92,615,51131,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"411","OWID_OCE",NA,"오세아니아",2022-11-30,13005738,4765,16687.857,21170,13,20.571,288767.034,105.798,370.521,470.039,0.289,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80412792,28905879,27863699,23601347,11036,10928,178.54,64.18,61.87,52.4,243,357,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"412","OWID_SAM",NA,"남미",2022-11-30,64976680,19587,34108.143,1335258,26,106,148750.456,44.84,78.083,3056.793,0.06,0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936217799,373083928,337277575,238599557,1771301,499348,214.33,85.41,77.21,54.62,1143,60762,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"413","KOR","Asia","한국",2022-11-30,27155813,57079,53095.857,30568,62,49.286,524083.558,1101.575,1024.704,589.936,1.197,0.951,1.01,472,9.109,NA,NA,424,8.183,1270,24.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,129625158,44857876,44438027,41308499,2918,3185,250.17,86.57,85.76,79.72,61,256,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"414","OWID_AFR",NA,"아프리카",2022-12-01,12429803,648,1737.429,257229,36,13,8712.052,0.454,1.218,180.292,0.025,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701983290,456642177,371393956,59019270,1391885,1599869,49.2,32.01,26.03,4.14,1121,832582,0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"415","OWID_ASI",NA,"아시아",2022-12-01,195555212,248174,239778.286,1503196,397,353.714,41419.05,52.564,50.786,318.38,0.084,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8819990933,3629338886,3400322260,1714220388,4974660,2072088,186.81,76.87,72.02,36.31,439,798447,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"416","OWID_EUR",NA,"유럽",2022-12-01,240625478,168550,153729.143,1982774,677,562.286,323070.565,226.3,206.401,2662.128,0.909,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352939569,518473902,497228690,349961994,369579,308859,181.65,69.61,66.76,46.99,415,58529,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"417","OWID_NAM",NA,"북미",2022-12-01,117103335,112165,58443.714,1538608,856,354.571,195067,186.841,97.354,2562.964,1.426,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121980765,456448056,391502666,245763892,596243,416798,186.9,76.03,65.22,40.94,694,55474,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"418","OWID_OCE",NA,"오세아니아",2022-12-01,13088166,82428,20513.857,21236,66,23,290597.187,1830.153,455.47,471.504,1.465,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80469102,28905911,27863756,23656284,10652,10482,178.67,64.18,61.87,52.52,233,325,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"419","OWID_SAM",NA,"남미",2022-12-01,65070640,93960,41503.571,1335615,357,135,148965.557,215.102,95.014,3057.61,0.817,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936375506,373104881,337291886,238722125,183008,511660,214.36,85.41,77.22,54.65,1171,62812,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"420","KOR","Asia","한국",2022-12-01,27208800,52987,52994.286,30621,53,49,525106.161,1022.603,1022.744,590.959,1.023,0.946,1.01,430,8.299,NA,NA,NA,NA,1273,24.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,129627796,44858127,44438272,41310655,2638,2975,250.17,86.57,85.76,79.73,57,249,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"421","OWID_AFR",NA,"아프리카",2022-12-02,12430089,642,1728.143,257230,1,8.286,8712.252,0.45,1.211,180.293,0.001,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701991193,456645179,371397229,59022244,1391126,1532443,49.2,32.01,26.03,4.14,1074,841358,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"422","OWID_ASI",NA,"아시아",2022-12-02,195816730,261518,242645.714,1503552,356,360.571,41474.44,55.39,51.393,318.456,0.075,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8821307501,3629358360,3400350509,1715316101,5200651,2512388,186.84,76.87,72.02,36.33,532,1356677,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"423","OWID_EUR",NA,"유럽",2022-12-02,240996002,370524,155637,1984230,1456,558.143,323568.041,497.476,208.963,2664.083,1.955,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353355933,518614886,497230863,350182219,362717,307581,181.71,69.63,66.76,47.02,413,45011,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"424","OWID_NAM",NA,"북미",2022-12-02,117171682,68347,64562.571,1538926,318,376.143,195180.851,113.85,107.546,2563.494,0.53,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124790913,456619189,392427155,245994766,541953,441883,187.36,76.06,65.37,40.98,736,58038,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"425","OWID_OCE",NA,"오세아니아",2022-12-02,13094334,6168,19130.714,21277,41,24.857,290734.135,136.948,424.76,472.414,0.91,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80471311,28905944,27863832,23658384,9067,10202,178.67,64.18,61.87,52.53,227,295,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"426","OWID_SAM",NA,"남미",2022-12-02,65124981,54341,41090.571,1335783,168,133.429,149089.96,124.402,94.068,3057.994,0.385,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936780950,373122077,337324484,239049727,164638,519469,214.46,85.42,77.22,54.73,1189,63009,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"427","KOR","Asia","한국",2022-12-02,27261526,52726,53005.429,30669,48,48.429,526123.727,1017.566,1022.959,591.885,0.926,0.935,1.02,460,8.878,NA,NA,NA,NA,1257,24.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,129631322,44858527,44438678,41313382,3526,2683,250.18,86.57,85.76,79.73,52,244,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"428","OWID_AFR",NA,"아프리카",2022-12-03,12430618,529,1761.286,257231,1,8.429,8712.623,0.371,1.234,180.293,0.001,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701996687,456647458,371399516,59024174,1388717,1465019,49.2,32.01,26.03,4.14,1027,850143,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"429","OWID_ASI",NA,"아시아",2022-12-03,196011777,195047,235774.571,1503912,360,366.429,41515.751,41.311,49.938,318.532,0.076,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8823812443,3630210979,3400565333,1716604076,6462289,3133784,186.89,76.89,72.02,36.36,664,1914868,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"430","OWID_EUR",NA,"유럽",2022-12-03,241011621,15619,155781,1984372,142,559.429,323589.012,20.971,209.156,2664.274,0.191,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354206654,518617727,497357991,350252914,223848,307145,181.82,69.63,66.78,47.03,412,32600,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"431","OWID_NAM",NA,"북미",2022-12-03,117180503,8821,65237.714,1538955,29,378.143,195195.544,14.694,108.671,2563.542,0.048,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124990413,456642762,392443507,245995142,242398,435986,187.4,76.07,65.37,40.98,726,57684,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"432","OWID_OCE",NA,"오세아니아",2022-12-03,13097515,3181,19095.571,21277,0,24.857,290804.763,70.628,423.98,472.414,0,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80473109,28905982,27863953,23660023,8656,9989,178.67,64.18,61.87,52.53,222,262,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"433","OWID_SAM",NA,"남미",2022-12-03,65201564,76583,51318.286,1335856,73,137.857,149265.28,175.321,117.482,3058.162,0.167,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936869188,373135684,337337663,239111270,94033,522420,214.48,85.42,77.23,54.74,1196,63335,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"434","KOR","Asia","한국",2022-12-03,27308090,46564,52939.143,30729,60,51.429,527022.371,898.645,1021.679,593.043,1.158,0.993,1.04,442,8.53,NA,NA,NA,NA,1254,24.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,129633354,44858739,44438871,41315008,2032,2604,250.18,86.57,85.76,79.73,50,246,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"435","OWID_AFR",NA,"아프리카",2022-12-04,12431260,642,1764.571,257232,1,8.571,8713.073,0.45,1.237,180.294,0.001,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703077677,458262255,372522606,59397055,1383700,1397644,49.28,32.12,26.11,4.16,980,858946,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"436","OWID_ASI",NA,"아시아",2022-12-04,196191028,179251,233279.429,1504323,411,371.286,41553.717,37.966,49.409,318.619,0.087,0.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8852257382,3646530028,3402164918,1718960778,6817017,3943299,187.49,77.23,72.06,36.41,835,2505830,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"437","OWID_EUR",NA,"유럽",2022-12-04,241019866,8250,155422.714,1984492,120,559.286,323600.082,11.077,208.675,2664.435,0.161,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355089447,518680275,497373500,350917736,160791,304127,181.94,69.64,66.78,47.12,408,33535,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"438","OWID_NAM",NA,"북미",2022-12-04,117186256,5753,65071.143,1538968,13,378.143,195205.127,9.583,108.393,2563.564,0.022,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1125147401,456658741,392454593,246034801,159934,430488,187.42,76.07,65.37,40.98,717,57168,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"439","OWID_OCE",NA,"오세아니아",2022-12-04,13135128,37613,20154.857,21300,23,23.857,291639.886,835.123,447.499,472.925,0.511,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80473791,28905990,27863969,23660681,7540,9771,178.68,64.18,61.87,52.53,217,230,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"440","OWID_SAM",NA,"남미",2022-12-04,65227098,25534,52367.857,1335920,64,140.429,149323.735,58.455,119.885,3058.308,0.147,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936901393,373138909,337340141,239137776,55956,520276,214.48,85.42,77.23,54.75,1191,63116,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"441","KOR","Asia","한국",2022-12-04,27331250,23160,53058.143,30769,40,50.857,527469.339,446.968,1023.976,593.815,0.772,0.981,1.06,460,8.878,NA,NA,NA,NA,1263,24.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,129633453,44858742,44438874,41315102,99,2603,250.18,86.57,85.76,79.73,50,246,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"442","OWID_AFR",NA,"아프리카",2022-12-05,12439089,7829,2766.429,257237,5,8.857,8718.56,5.487,1.939,180.297,0.004,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703082090,458262874,372523574,59399911,1463592,1388173,49.28,32.12,26.11,4.16,973,835667,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"443","OWID_ASI",NA,"아시아",2022-12-05,196377508,186480,232637.857,1504605,282,367,41593.214,39.497,49.273,318.679,0.06,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8853295201,3646569050,3402203149,1719698572,1260394,3889003,187.51,77.24,72.06,36.42,824,2522176,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"444","OWID_EUR",NA,"유럽",2022-12-05,241177354,157488,158229.429,1984934,442,561,323811.53,211.448,212.443,2665.028,0.593,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355225568,518681547,497374779,351049605,182606,254038,181.96,69.64,66.78,47.13,341,30787,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"445","OWID_NAM",NA,"북미",2022-12-05,117272164,85908,68062.286,1539428,460,392.429,195348.23,143.103,113.376,2564.33,0.766,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1125554263,456722136,392489614,246067645,419208,425811,187.49,76.08,65.38,40.99,709,56908,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"446","OWID_OCE",NA,"오세아니아",2022-12-05,13140224,5096,20264.143,21320,20,24,291753.033,113.147,449.926,473.369,0.444,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80479731,28907698,27865894,23662961,8921,9499,178.69,64.18,61.87,52.54,211,199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
